,time,text
2959,2021-09-05T22:25:15.000Z,Aaaaaaannnnddddd our season is done. If we had any hope it’s not completely gone. Unreal. Fire Shildt and run it back next year…🤦🏻‍♂️ @AFGP_Sports https://t.co/qhmbVDTxAj
2960,2021-09-05T22:10:19.000Z,I am so sorry for the trauma you endured and I pray you have found help with recovery.Thank you for bravely sharing your story.Too many people do not understand how many unwanted babies end up in situations such as yours. It is one tragedy that leads to another tragedy. ❤️ https://t.co/NqrEjluVYF
2961,2021-09-05T22:10:06.000Z,"A fast, slow week since #HurricaneIda made landfall last Sunday \n#hurricane Lots of emotions for everyone in southeast #Louisiana"
2962,2021-09-05T22:06:34.000Z,"The attack on Panjshir is a humanitarian crisis. The power-hungry fundamentalists are the actual agents destruction of Afghanistan. We, the people, die everywhere.\n\n@UN u chillin, bitch?"
2963,2021-09-05T21:43:10.000Z,"Why are hurricane evacuation plans based primarily on coastal storm surge and avoid inland flooding, flash flood threats as a fuller picture of hazard exposure/risk?  Even when the evidence is right in your face, people default to their ingrained biases. https://t.co/jWZDXhUVMe"
2964,2021-09-05T21:37:31.000Z,@offgridteacher And “fire season” is just starting
2965,2021-09-05T21:20:16.000Z,#HEYHEYHEYHEY\n\nSalvy destroyed one in the first and the #Royals never looked back! Took this series and the season series from the White Sox! @ Kauffman Stadium https://t.co/ILOnU46zSO
2966,2021-09-05T20:59:32.000Z,@45bestwords Cashman &amp; Boone don't deserve to keep their jobs after this season but Hal is 2 chicken 🐓 $hit 💩 to fire them
2967,2021-09-05T20:58:50.000Z,@GovMurphy you gonna update us on this water man? It’s been 4 days. You’re talking about covid numbers and vaccine numbers? Seriously? Do you know how much of your state has been destroyed so this hurricane.
2968,2021-09-05T20:54:29.000Z,The only questions @BryanHoch @lindseyadler @BrendanKutyNJ et al should be allowed to ask Boone after this debacle are variations on how can you justify putting Heaney in a game at this point in the season.  Yankees back to being a total dumpster fire embarrassment.
2969,2021-09-05T20:50:30.000Z,@Ali_Creates @Kenny__Stewart @fergusboden I feel I may have fallen into Kenny’s trap as well but worse. Fields Good Inc… have to get him but he’ll only play have a season if I’m lucky!
2970,2021-09-05T20:31:12.000Z,Vote Antonio Ross! Kid has been on fire to start the season! #WeAreAlexandria https://t.co/ZMkNFFHDE3
2971,2021-09-05T20:30:34.000Z,@JosepBorrellF When #TPLFTerroristGroup is losing on the battlefield the @UN says 'Tigray crisis is set to worsen dramatically' What would help is to #DisarmTPLF so that Humanitarian Work is not impeded by the war!#TPLFSURRENDERNOW 4 PEACE!
2972,2021-09-05T20:17:25.000Z,@emimartinezz1 modelling this season's emergency 4th kit #avfc https://t.co/cvZTOYC9fJ
2973,2021-09-05T19:53:05.000Z,@unumfund @MitchLandrieu WE NEED YOUR HELP! Basic Necessities provided #diapers &amp; #period supplies to our first #HurricanIda evacuee client last Friday. \n\nMore are headed from #NOLA &amp; South #Louisiana to #Shreveport now. Help us serve them while they are here!\n\nDonate @ https://t.co/WTGGtyowOH\n#hurricane https://t.co/FiRLqrnyIA
2974,2021-09-05T19:52:03.000Z,@CNNOpinion @MitchLandrieu WE NEED YOUR HELP! Basic Necessities provided #diapers &amp; #period supplies to our first #HurricanIda evacuee client last Friday. \n\nMore are headed from #NOLA &amp; South #Louisiana to #Shreveport now. Help us serve them while they are here!\n\nDonate @ https://t.co/WTGGtyowOH\n#hurricane https://t.co/TaMizZmGa6
2975,2021-09-05T19:50:29.000Z,WE NEED YOUR HELP! Basic Necessities provided #diapers &amp; #period supplies to our first #HurricanIda evacuee client last Friday. \n\nMore are headed from #NOLA &amp; South #Louisiana to #Shreveport now. Help us serve them while they are here!\n\nDonate @ https://t.co/WTGGtyowOH\n#hurricane https://t.co/HrtakWYPMV
2976,2021-09-05T19:41:32.000Z,"@danorlovsky7 After this season the Raiders should fire Gruden and let Carr go ($0 dead money), offer Lincoln Riley whatever he wants and then draft Rattler.\n\nPlease tell me where I’m wrong."
2977,2021-09-05T19:32:04.000Z,When we say @villanovau and @novaathletics are a community we mean it!! Happy to help @NovaRowing clean up their boathouse after damage from Hurricane Ida. #AthletesHelpingAthletes #VeritasUnitasCaritas #GoNova ✌️ https://t.co/MoRzV0luCS
2978,2021-09-05T19:19:26.000Z,A nail salon in Thornhill pre-high holidays gives me the same vibes as back to school shopping at Staples or the emergency room during a typical viral season: pure chaos. #RoshHashanah2021
2979,2021-09-05T19:11:08.000Z,Here is #Hurricane Larry from @Space_Station yesterday. Hoping this one doesn’t make landfall. #space @ISS_Research @ISS_CASIS #astro #Astrophotography #Astrophysics #glasgow #Scotland #HurricaneLarry #usa #upperatmosphere #ISS https://t.co/10UtXkYJ5B
2980,2021-09-05T19:09:31.000Z,"During today’s presser, I received an email indicating that Hurricane Ida stopped to pay her toll on the LA 1 Bridge, and she was not nice. She didn’t leave it better than when she found it. More supporting evidence of a need for all electronic tolling. https://t.co/VcJqDZqrpo"
2981,2021-09-05T19:04:33.000Z,"🌍 Environment News:  Hurricane Ida: drone footage shows damage in Grand Isle, Louisiana – video https://t.co/pUkvoW1ofS"
2982,2021-09-05T19:04:18.000Z,"While we report gross civilian casualties in Amhara &amp; Afar by #TPLFLooters,  humanitarian organizations &amp; western media are asking for almost a photograph of a flying bullet as evidence.  What a shame! \n@amnesty @SecBlinken @GenocideWatch1 @CNN @BBCWorld @PowerUSAID @nytimes @AFP"
2983,2021-09-05T18:51:12.000Z,When #TPLFTerroristGroup is losing on the battlefield the @UN says 'Tigray crisis is set to worsen dramatically' What would help is to #DisarmTPLF so that Humanitarian Work is not impeded by the war!#TPLFSURRENDERNOW 4 PEACE!
2984,2021-09-05T18:49:09.000Z,Y’all know I ❤️ this kid with whole heart…He works hard no matter the sport he plays!! A few highlights from the 1st 2 weeks 🦅🏈🅰️\nKeep working hard @JacobLilley3 you guys are on fire 🔥 \n🧱 by 🧱 building an amazing season!\n#teamoverself #73ismyfavorite #myheartisontheline https://t.co/yMSvC1Gxpf
2985,2021-09-05T18:31:33.000Z,✨ #JP Appreciation Post ✨ \n\nThank you to Robert Fowler with the Louisiana Air National Guard who has been working in our Jefferson Parish Emergency Operations Center to help us respond in the aftermath of Hurricane Ida. \n\n#JeffersonParishProud https://t.co/UQkIsi80JT
2986,2021-09-05T18:21:20.000Z,The only wide receiver in the Pac-12 with multiple explosion plays of 30+ yards through one week of the 2021 season is @johnnny_yamms #GoDucks https://t.co/1Mwti0Ynlt
2987,2021-09-05T17:54:30.000Z,Are you ready to turn down the lights and turn up the TERROR?\nFrightmare Theatre’s 2nd season has emerged from the inky blasts abyss. Check out episode 1 “To Catch a Demon” now.  All episodes in Season 1 also available on @spotifypodcasts @applepodcasts or your favorite app! https://t.co/L8biLO7AO4
2988,2021-09-05T17:42:43.000Z,@WorldPress19 @USAID @UNReliefChief @unicefchief @UNGeneva @PowerUSAID @batten_von Don't exaggerate the existing situation on the ground so as to blame the government for the humanitarian crisis. Tigrians have chosen to serve as a shield for the #TPLFTerroristGroup instead of being neutral in the conflict.
2989,2021-09-05T17:39:08.000Z,@RennerDenise Amen. I am leaning right now. Hurricane Ida destroyed my roof my house my yard. I'm staying at other folks house out of town.  No lights or water at my house. I been stressed.
2990,2021-09-05T17:38:36.000Z,Louisiana’s death toll following Hurricane Ida is now 13. https://t.co/NkJsg8BHwa
2991,2021-09-05T17:23:57.000Z,"We're witnessing the World's Worst Humanitarian crisis of this Millenia at Afghanistan. A botched up mission of Uncle SAM &amp; pure Greed of Han Chinese. More countries like Sri Lanka, Bangladesh &amp; Myanmar will witness similar anarchy n near future. Time we Indians really get United"
2992,2021-09-05T17:07:19.000Z,"@tmprowell Well, the tragedy is that we could have absolutely been in a position that we now wouldn’t be worried about large crowds. The premier league in England started off the season with regular capacity. But they have strict COVID protocols like NFL"
2993,2021-09-05T17:06:02.000Z,The humanitarian crisis in Afar is worsening day to day. Tigray rebels continue their attacks on civilians to invade towns and loot properties. #AtrocitiesByTPLF @SFRCdems @antonioguterres @undppa @DicarloRosemary @OluObasanjo1 @GerrySimpsonHRW https://t.co/KPZnIBDQ4u https://t.co/ZYv1wy2hwI
2994,2021-09-05T16:51:37.000Z,@PontyTownAFCW @Alison_Witts @tnsfcwomen Fantastic away win to start the season 👏👏👏\n🎶’Witts is on fire your defence is terrified…oh la la la la la la la’ 🎶 \nWell done team 👊🐉⚽️#OneClub #TheDragons
2995,2021-09-05T16:48:14.000Z,"@DrEricDing In the last 18 month 470 children have died of Covid. In the flu season of 2017-2018, 188 children died of the flu in a 6 month period. All death is tragic but put this into perspective. All states are having an increase in cases. Don’t make this political."
2996,2021-09-05T16:48:06.000Z,Great start to the college football season! Congrats to my fellow players @SMU and @TexasTechFB ! Both programs bringing home a “W” for their programs. Let’s keep it up for the rest of the season! #footballseason #CollegeFootball @espn #ESPN #USA #Texas
2997,2021-09-05T16:24:32.000Z,"This dude has never, will never and probably won’t even think to use any of these guns in a time of crisis. He’d piss his pants and pray the cops come to save him https://t.co/qOB2FUrwxg"
2998,2021-09-05T16:22:43.000Z,Am I the one who wants 2nd season of Crash Landing on You 🙈\n#CrashLandingOnYou #HyunBin\n#SonYeJin https://t.co/QdV2RmABIZ
2999,2021-09-05T16:22:31.000Z,"@usopen Sure am missing watch the US Tennis, Hurricane Ida has wipped out our power and destroyed power lines all over"
3000,2021-09-05T16:17:02.000Z,"@Salym We are tired of these dirty propagandas.Always writing negative issues on Taleba.What about the killings of palestines in Gaza,by Israel.And British has been selling weapons to kill children in West bank? What about Yemen,and the worst humanitarian crisis they face? Enough!"
3001,2021-09-05T16:05:17.000Z,"Re magic game , just watched the game in full ,knew the score .\nthought we played ok, some great moves along the lines,rook speed for cas did most of the damage ,now we are relegation free ,let marshall get on with his own recruitment, and expect a much better  season next year👹"
3002,2021-09-05T16:00:19.000Z,Great game yesterday as our Texans walked away with another win as our defense was on fire. Looking good so far and 2-0 for this season. https://t.co/tBfiQSUsqa
3003,2021-09-05T14:55:14.000Z,#LMN.  Who’s ready for some weather?   #hurricane.
3004,2021-09-05T14:43:19.000Z,Insurance polices will be rising because it's accident season again 🤣🤣🤣🤣\n#Don'tbitchanddrive 🧙‍♀️#witches #lol #Halloween #usa https://t.co/l0TavcdTul
3005,2021-09-05T14:36:38.000Z,@_TButler Y’all gone fire coach o at the end of the season.
3006,2021-09-05T13:46:24.000Z,"Hurricane Ida. New Orleans, Louisiana. \nAugust 30 &amp; 31, 2021.\n\n#onassignment for @reuterspictures @Reuters #photojournalism #documentary #hurricaneida #weather #climatechange https://t.co/QjT7oAnQmF"
3007,2021-09-05T13:29:30.000Z,“The single raindrop never feels responsible for the flood.” - Douglas Adams\n.\n.\n.\n\n#flooding #flood #rain #storm #nature #hurricane #weather #newjersey #flooddamage #river #nj #njflooding #boundbrook #floodwater #news12nj #extremeweather #hurricaneida #disaster #aftermath https://t.co/4uEU31eizO
3008,2021-09-05T13:21:39.000Z,@mchaps55 Not at the moment but may fire it up after the season
3009,2021-09-05T13:18:30.000Z,"#save_hindu_girl\nUr hindu girls are innocent.They couldn't understand the mischief of friend.\nShe gets up when all life is destroyed.What to do?\nPl.remember lovely child that ""A will will find a way"" Pray to Ishwar courtesy.He will save form the danger. https://t.co/C6iRyg4t5W"
3010,2021-09-05T13:11:48.000Z,"Monday Night game at the Vet. Eagles led 30-0 after 3 quarters and nearly had a 4th quarter collapse for the ages. Of course, the true collapse would come over the season's final seven weeks https://t.co/yYMvQwabtD"
3011,2021-09-05T13:04:40.000Z,FIRE UP for round 1 &amp; round 2 today on the Sundance course at A-Ga-Ming Golf Resort 🔥❤️ First tournament of the season!! \n#fireupchips🔥 #collegeathlete #collegeathletics #womensgolf #college #golf #pxg #centralmichigan https://t.co/6PXz54at1R
3012,2021-09-05T13:02:04.000Z,Damn y’all talking real reckless with fire Manny talk but let’s Fire y’all ass. Remember Ohio st lost 52-10 or something like that last season so why so pressed? https://t.co/L5P4G8U4Gc
3013,2021-09-05T12:53:16.000Z,"“I was like, ‘We’re not going to make it out of here.'"" A teenager describes how she and her mother survived after their truck plunged into a muddy pit created when torrential rain from Hurricane Ida erased a section of Mississippi highway. #Ida impact https://t.co/DjqMYas5iw"
3014,2021-09-05T12:22:52.000Z,"#Larry update for Sunday. Closest approach looking like Thursday early am. #hurricane @ Hamilton, Bermuda https://t.co/k8EdW4zz6c"
3015,2021-09-05T12:19:46.000Z,"@cspanwj Please don't tell me about insurance and politicians. When Hurricane Ike destroyed everything in 2008, Gov. Rick Perry TX declared it not a hurricane so the insurance wouldn't have to pay. I never voted Republican again. He laughed about it."
3016,2021-09-05T11:29:02.000Z,"I'm upset, as a season ticket holder. I pray the O-line can protect Jones! Gettleman has much to prove, he's had enough time. This is a make or break year for him!🧐\nNo way John Mara stays patient with Dave Gettleman much longer given Giants’ O-line crisis https://t.co/0HOkopNekv"
3017,2021-09-05T11:13:15.000Z,Day1 @UNHaiti joint visit in #earthquake areas. #Corail buildings collapsed &amp; #Jeremie  broken bridge slows down aid and local commerce. Core houses 👍 @Pwoteksyonsivil coord. is essential to reach all areas. Nap kembè @IOMHaiti @UNFPAHaiti @PAHOemergencies @undphaiti @OCHAHaiti https://t.co/bDTzkrVlVF
3018,2021-09-05T09:19:10.000Z,"A sweep isnt just for christmas.....a sweep is an all year round available service!\nDont leave it til the busiest time of year when you need your stove, woodburner or open fire the most.\nBe prepared and ready for when the season changes, be safe!\n#chimneysweep https://t.co/NY7SrElOzz"
3019,2021-09-05T08:55:04.000Z,It’s a tragedy that Midnight Gospel is only one season.
3020,2021-09-05T08:43:15.000Z,Season 3 of this unit is gunna be fire. Especially with Isadora and Queen mushroom Alder. And Bellacostia taking on the white house.\n#SaveMotherlandFortSalem #SaveFortSalem #Fight4MFS https://t.co/2IENy07EUn
3021,2021-09-05T08:33:13.000Z,"1666  Great Fire of London ends, leaving 13,200 houses destroyed and 8 dead\n\n1839  The First Opium War begins in China\n\n2017  Hurricane Irma becomes the most powerful hurricane ever recorded in the Atlantic Basin region with winds of 185mph (280km/h) #OnThisDay"
3022,2021-09-05T07:55:42.000Z,Love hearing fireworks in the distance during fire season
3023,2021-09-05T07:29:30.000Z,"Philadelphia’s busy Vine Street Expressway became more like “Vine Street Canal” after it flooded the Schuylkill River following the torrential downpours, the remnants of Hurricane Ida. @ Philadelphia, Pennsylvania https://t.co/UWXlfN03YG"
3024,2021-09-05T07:16:41.000Z,@LetsGetBritt Guy gets 7 games until we can fire him 'with cause'. Fuck do I care though. Fire him tomorrow morning and let this season go.
3025,2021-09-05T07:15:51.000Z,Houston fell to Texas Tech in its season opener after a second half collapse. \nhttps://t.co/zSj7zm1zUl
3026,2021-09-05T06:55:45.000Z,@pat_chun rolovich decision to bring in a 3rd string quarterback is completely bs.  Just fire him now and move on as this season is already over…..
3027,2021-09-05T06:30:44.000Z,"One of the members of the  Twitch/Marbles on Stream community was adversely affected by Hurricane Ida, with major water damage to her home, can you please donate?\n\nTrisha, cajunlady78 on twitch https://t.co/KO0kwOp6yu"
3028,2021-09-05T05:38:49.000Z,@tbc5150 @TheMikeDonovan a good reminder that they were not very good to bad for most of the season and then caught fire at the right time
3029,2021-09-05T05:20:18.000Z,Justify Maguire hit  5/6weeks (little damage thankfully) Mitchell 6wks for massive damage. \nMitchell does gr8 work off field.   Councillor needed.   NRL 2021: Latrell Mitchell impact still positive despite it ending his season https://t.co/tEF8mKSs9T
3030,2021-09-05T05:15:16.000Z,It’s the start of power outage season in Diamond Bar
3031,2021-09-05T05:08:26.000Z,My guy forgot to stay Taliban and was caught. We pray for our fallen brother 😭 https://t.co/OWmNhnkXcG
3032,2021-09-05T04:50:14.000Z,"@MiaFarrow I have learned I need to make all my summer plans in spring or early summer. For three years now, my camp trips were canceled due to fires. Fire season starts earlier now."
3033,2021-09-05T04:50:00.000Z,"Won't be looking at the NFL this season since they want to be woke during game day. No one wants to hear the so-called black national anthem, no one wants to see the end zone of end racism and no one wants to see BLM on the back of their helmet. #AmericaFirst #USA #nflsucks"
3034,2021-09-05T04:04:47.000Z,@dsob23 We’ll see how much the boosters still care about it when they fire Orgeron after the season.
3035,2021-09-05T03:41:37.000Z,"A hurricane just destroyed our state; esp our southern neighbors &amp; their homes, babes. Send them ""your"" money, Jamie Lynn!!!! https://t.co/seJNda2vz4"
3036,2021-09-05T03:35:30.000Z,@citizentvkenya @Kambua @Kenthadj Good morning. I'm watching from Emining. Please pray for David Saitoti from Kajiado who lost the members of his family on fire on Thursday night.\n#Rauka
3037,2021-09-05T03:32:27.000Z,#nashvilleoutpouring \n\nYou can’t preach w/ yesterday’s fire\n\nYou can’t sing w/ yesterday’s fire \n\nYou can’t pray w/ yesterday’s fire \n\nYou can’t light the darkness w/ the ashes of yesterday’s fire 🔥 \n\n- Pastor Parsley \n\n@revtonysuarez https://t.co/j18fJeDazG
3038,2021-09-05T03:28:30.000Z,Bullpen hasn’t been historically bad like 2020 but Phillies’ 11th loss of the season when leading in the eighth inning or later. Fire it to the sun still
3039,2021-09-05T03:27:27.000Z,@citizentvkenya @Kambua @Kenthadj Pray for the family of David Satoti who lost the whole of his family on fire at Kajiado.\n#Rauka
3040,2021-09-05T03:21:49.000Z,"Today, the @nolahealthdept continued post-Hurricane #Ida wellness checks at multiple senior apartment complexes in New Orleans, evacuating 8 facilities that were deemed unfit for ongoing occupancy and bringing the number of post-storm fatalities in senior living sites to five. https://t.co/IVBjceSp9J"
3041,2021-09-05T03:17:43.000Z,"@JeremyClarkson well done using Harry Nilsson’s Jump Into The Fire. #ClarksonsFarm Season 1, Ep. 8. Perfect application."
3042,2021-09-05T03:14:20.000Z,"Coastal Carolina won, VaTech won, South Carolina won… and Clemson lost. \n\nA great start to the 2021 season 🙌"
3043,2021-09-05T03:06:21.000Z,"Big win for Georgia\n\nIt has fallen short in high-stakes games in recent years, so maybe tonight was a breakthrough \n\nUGA will face no defense better than this one in the regular season, and should be favored over everyone the rest of the year.\n\nThis might be the year\n\n#CFB2021"
3044,2021-09-05T03:02:24.000Z,President Biden set to visit Queens and New Jersey following Ida https://t.co/iFTHT922Ss via @MailOnline
3045,2021-09-05T02:15:35.000Z,5 Kansas fire departments assist with Hurricane Ida aftermath  https://t.co/ZBCVKbzFW2. @OlatheFire @LenexaFire @Cfd2NEJoCoKS @LeawoodFire @WichitaFireDept @ksfiremarshal https://t.co/cGpqAu1TDi
3046,2021-09-05T02:06:02.000Z,"Game 2 https://t.co/vzH5WCb4pg\n\nAmonte Thompson, DE/OT, 6’0”, 255, GPA2.8, Class 2022 \n\n2021 Season https://t.co/0OgU79X8bT\n\n2021 First Team All-DIST Offense-OT \n2021 DT play is fire\n\nSmart, Strong and a fighter\n2020 https://t.co/4sCoVaBJ0e \n(571) 300-3390 @AmonteThompson"
3047,2021-09-05T01:54:54.000Z,"Keeping the fire going with my parents for tonight’s end of season #ringoffire (new) tradition at #brantlakeny ! #adk #lakelife #camplife #eastbaycottage @ Brant Lake, New York https://t.co/69Mxyc18tA"
3048,2021-09-05T01:51:02.000Z,"Tragic numbers, landfall was in Louisiana as a cat 4 hurricane. Devastation felt over 1000 miles away as just a remnant in the Northeast. Never underestimate tropical systems. https://t.co/X6X6MQHbEa"
3049,2021-09-05T01:21:23.000Z,Driver Killed In Line For Gas Amid Hurricane Ida Cleanup In Louisiana\nhttps://t.co/h1fiS7d96O
3050,2021-09-05T01:15:26.000Z,"@JxhnDunn @KPFerraraBoiii They have a favorable schedule..\n\nI said, if they beat Ole Miss.. \n\nThey havnt started adding superior teams during the season yet...\n\nThey beat Coastal last year"
3051,2021-09-05T00:54:49.000Z,"My mother, sister, and I went to Oak Alley in 2017. My mom had wanted to see it for years. I’m so glad we went then because Hurricane Ida destroyed the old oaks that gave it its name. 🥺 #louisiana #oakalley #oakalleyplantation #hurricaneida2021 https://t.co/4WPNdu6kWj"
3052,2021-09-05T00:04:43.000Z,Always good to be back in #Aggieland!! It’s the best time of the year - FOOTBALL SEASON. #gigemaggies #bthokentstate #BTHOeverybody #HonoringAmerica #USA 🇺🇸 @ Kyle Field https://t.co/GJxYy2tlHc
3053,2021-09-04T23:48:24.000Z,@jeff_k_nelson @Romancane And how did firing them turn out? It’s not like they aren’t getting blue chip players. Miami has a fresh head coach who wants to be there and is willing to fire him in his first non COVID season? Don’t forget he didn’t have an off-season his first year
3054,2021-09-04T23:48:14.000Z,@ScottMorrisonMP plan is\n1. #JobKeeper frauds international travel\n2.#frankingcredit frauds international travel\n3. Kids are collateral damage as are Poor people \n5. Politicians need junkets for elections \n6. Go to election Before bushfires season.\n#auspol
3055,2021-09-04T23:45:19.000Z,"I’m so sick of all the people on the left crying climate change about every weather event! Please tell me what in their bag of tricks could have stopped a tornado, hurricane and flooding? I’ll wait for their answer…. 🤔🤔 https://t.co/KjNywjtfQ6"
3056,2021-09-04T23:23:21.000Z,"Last “unofficial” sunset of the summer. Transition from summer to fall hits a little harder than most seasonal transitions. While we still have football, post-season baseball, fire pits, autumn beers, it’s still always hard to face down the shorter days as cooler weather. 🏈 🍁 https://t.co/vNMENZUBlZ"
3057,2021-09-04T23:16:58.000Z,@IraPulverman @Gil_InUrCorner I hate to say it but this team playing this way against San Jose State?\nShould be in the 40s on the scoreboard.\nWe're looking at another dismal season....Helton must leave.\nNo leader...you cannot win.\nHere we go again. Fire Helton!
3058,2021-09-04T23:10:18.000Z,@AmericanMatt5 Hope you guys didn’t get too much damage from the hurricane.
3059,2021-09-04T23:09:55.000Z,"No offence meant to Pop Tarts or Vienna Sausage but you can’t survive on them indefinitely.  Plan ahead for healthy meals &amp; how you might cook them when there’s no power or working stove … don’t go hungry, be Monster Ready! \n#hurricane\n#prep \n#DISASTERBOX \n#bemonsterready https://t.co/GdsAsetlK3"
3060,2021-09-04T23:08:03.000Z,Today we welcomed CHNOLA team members to their home away from home at Hotel St. Vincent - a comfortable place to stay following significant home damage from Hurricane Ida. Special thanks to @TheLemoineCo for powering up the building so those in need would have a place to stay! https://t.co/OHnFrDvJen
3061,2021-09-04T23:06:29.000Z,People have brought in food to work everyday this week for hurricane cleanup 😭 not sure if I've ever eaten this many cookies
3062,2021-09-04T23:03:58.000Z,🔥So this happened in one night!!!!🔥\n\nMy two friends and superstars @EbanieBridges and @BoxerHopewell delivered again!!! 🥊\n\nWhat a night to be #TeamBridges and #TeamHopewell 🏆\n#Hurricane #BlondeBomber https://t.co/qZbSIysdDD
3063,2021-09-04T22:59:07.000Z,"@BoxerHopewell Well Done Nic, A great night's work. #hurricane https://t.co/tSRfGUVZUN"
3064,2021-09-04T22:37:56.000Z,NMMI hosts the Papago (Ariz.) Pumas for its season opener sometime tonight at the Wool Bowl.\n\nA torrential downpour has started and lightning is in the area. https://t.co/rycXFXWDP8
3065,2021-09-04T22:34:06.000Z,"First fire of the season! (And no, the dog is not as dangerously close to the flames as this photo makes her look.) https://t.co/eGxTXyT4V0"
3066,2021-09-04T22:31:43.000Z,"@ForeignPolicy No @UN staff was forced back to #Afghanistan\nThe international community has a duty to serve the 🇦🇫 people (and other populations facing humanitarian emergencies); it’s called recognising the reality (""legitimacy"") of the #Talibans ' power https://t.co/kRVK1OI1RF"
3067,2021-09-04T22:08:53.000Z,"""Nobody needed to lose their life over frickin’ gas today,"" a Louisiana sheriff said. https://t.co/qJSfuwcLfM via @HuffPostCrime #HurricaneIda"
3068,2021-09-04T21:59:46.000Z,@mspears96 Safe to say that’s one Hurricane that won’t do any damage this week!!
3069,2021-09-04T21:54:30.000Z,"The play calling is so bad in sports these days, can’t keep giving the same failed coaches jobs somewhere else… fire the hurricane coaching staff @FirstTake @espn @CanesFootball"
3070,2021-09-04T21:50:10.000Z,@Cane303 Lashleee actually get brain damage in the off season???
3071,2021-09-04T21:45:55.000Z,Enjoying what may be the last fire of the season on the Breeo https://t.co/qxFTHnVIa5
3072,2021-09-04T21:40:53.000Z,"I know it's just one game.....and I do believe it will get a lot better as the season goes on &amp; especially the next couple of years with the influx of top 10 recruiting classes, but seems like the play calling the last couple years has lacked the explosion we are so used to."
3073,2021-09-04T21:32:16.000Z,@EdwardGiugliano @JustynTyme_ @Super70sSports That one and Rabbit Fire aka Duck Season/Rabbit Season.
3074,2021-09-04T21:28:48.000Z,"@errollouis It's time to update our building codes to future proof them for the coming climate NOW, rather than wait until we see Hurricane Andrew level destruction in the future."
3075,2021-09-04T21:27:07.000Z,"The @LANationalGuard is building a floating bridge that will ferry First Responder vehicles across the channel from Lafitte to Barataria. This is in response to destruction of the Kerner Bridge cause by Hurricane Ida, making Barataria inaccessible to vehicles. https://t.co/TN5Mm1fMwN"
3076,2021-09-04T21:25:03.000Z,"Pulling back the lense a bit. Alabama is Alabama. Realistically, this is how this game was supposed to go. The goal is to get to Charlotte and losing to a national title contender to open the season doesn’t take away from that. Your biggest Coastal threat already has a loss."
3077,2021-09-04T21:18:49.000Z,It’s fire Clay Helton season
3078,2021-09-04T21:10:05.000Z,"Hmmm.. finished 3rd with 28pts from last ten games, with the worst injury crisis in PL history, well call it quits, enjoy the season exciting times for your team .. https://t.co/RAX2nNYXIU"
3079,2021-09-04T20:54:15.000Z,"My story Friday shows for many families, that isn't a good option. I'm still getting texts today saying they haven't been able to get through with 211. If you need additional support finding a family member, email cmccrory@wwltv.com or text (504) 641-3471\n\nhttps://t.co/uQfXURVkTa"
3080,2021-09-04T20:53:11.000Z,"I was driving my 2014 Nissan versa yesterday w/31306 miles out the parking lot at work,my engine light comes on.Probably because of deep puddles I drove thru the other day w/the hurricane,who knows.🤷‍♂️With labor,$426 is the damage for new oxygen sensor,oil change &amp; new wipers☹😢 https://t.co/NKMXC0PJLY"
3081,2021-09-04T20:26:55.000Z,"Hurricane Ida's death toll rose on Saturday, nearly a week after making landfall in Louisiana, with two more evacuated nursing home residents among the confirmed dead, authorities said."
3082,2021-09-04T20:19:03.000Z,This is so typical of the @Mets dumpster fire of a season!  I turned this off an hour ago. https://t.co/cwnzP4uUFv
3083,2021-09-04T20:17:50.000Z,"The writing is on the wall &amp; more intense storms are a given - the big question, what will the people of #NewOrleans #NewYork #NewJersey #northeast decide going forward. #ira #ClimateEmergency @NatGeo \n\nhttps://t.co/0hwVb46jix"
3084,2021-09-04T19:47:26.000Z,Not the start to a season you want #Sooners bad defense #SpenserRattler throwing interceptions #AlexGrinch your seat is now on fire! #LincolnRiley your seat is warm! You both got outcoached your team was outworked do better! #BoomerSooner
3085,2021-09-04T19:42:50.000Z,Condemn the acts of terror by #TPLFTerroristGroup now! With TPLF around how is Humanitarian Work possible?!@antonioguterres @UNHumanRights @UNGeneva @SenateForeign @HouseDemocrats @HouseForeign @RepKarenBass @RepGregoryMeeks #UNCondemnTPLF #UnityForEthiopia
3086,2021-09-04T19:40:16.000Z,All I know as this game winds down is that my Sooners need to find the fire in their bellies if this season is going to improve 😒 @OU_Football  @SoonerFootball
3087,2021-09-04T19:39:36.000Z,September is currently nothing but bad. Just experienced our worst hurricane in 50+ years with catastrophic damage to our small town. https://t.co/1pw01w0Tu3
3088,2021-09-04T19:39:26.000Z,So let me get this right. He cant get the rest of OUR people out of Afghanistan (even after he said he would) &amp; he can HELP the Taliban but he can help people after the hurricane? I understand they have alot of damage but he needs to get his priorities STRAIGHT! COME ON Biden. https://t.co/3lLO1uXBCT
3089,2021-09-04T19:36:05.000Z,It's fire season https://t.co/JzMYIRtvZr
3090,2021-09-04T19:30:58.000Z,"It’s Cowboy game day! #GoPokes\nNot going to Stilly this season. We’re still in a pandemic. The mayor declared a state of emergency yesterday because of lack of beds at the hospital &amp; the emergency services being inundated. We can’t, in good conscience potentially add to problem. https://t.co/G57b18Wvge"
3091,2021-09-04T19:27:35.000Z,Money heist season 5 has destroyed my feelings
